Training_Model,Test_Category,Specific_Environment,Emotion_Class,Precision,Recall,F1_Score,Overall_Model_Accuracy
Trained_on_Clean,CTSP_Enhanced,Cafe_-10dB,MACRO AVG,0.0518341307814992,0.15689865689865692,0.07711114047839303,0.19626168224299065
Trained_on_Clean,CTSP_Enhanced,Cafe_-10dB,WEIGHTED AVG,0.07144241231796569,0.19626168224299065,0.10411785556813956,0.19626168224299065
Trained_on_Clean,CTSP_Enhanced,Cafe_-5dB,Anger (W),0.2840909090909091,0.9615384615384616,0.43859649122807015,0.2523364485981308
Trained_on_Clean,CTSP_Enhanced,Cafe_-5dB,Boredom (L),0.0,0.0,0.0,0.2523364485981308
Trained_on_Clean,CTSP_Enhanced,Cafe_-5dB,Disgust (E),0.125,0.2222222222222222,0.16,0.2523364485981308
Trained_on_Clean,CTSP_Enhanced,Cafe_-5dB,Anxiety/Fear (A),0.0,0.0,0.0,0.2523364485981308
Trained_on_Clean,CTSP_Enhanced,Cafe_-5dB,Happiness (F),0.0,0.0,0.0,0.2523364485981308
Trained_on_Clean,CTSP_Enhanced,Cafe_-5dB,Sadness (T),0.0,0.0,0.0,0.2523364485981308
Trained_on_Clean,CTSP_Enhanced,Cafe_-5dB,Neutral (N),0.0,0.0,0.0,0.2523364485981308
Trained_on_Clean,CTSP_Enhanced,Cafe_-5dB,MACRO AVG,0.05844155844155845,0.16910866910866912,0.08551378446115288,0.2523364485981308
Trained_on_Clean,CTSP_Enhanced,Cafe_-5dB,WEIGHTED AVG,0.07954545454545454,0.2523364485981308,0.12003279226102638,0.2523364485981308
Trained_on_Clean,CTSP_Enhanced,Cafe_0dB,Anger (W),0.3076923076923077,0.9230769230769231,0.46153846153846156,0.2897196261682243
Trained_on_Clean,CTSP_Enhanced,Cafe_0dB,Boredom (L),0.3333333333333333,0.0625,0.10526315789473684,0.2897196261682243
Trained_on_Clean,CTSP_Enhanced,Cafe_0dB,Disgust (E),0.20833333333333334,0.5555555555555556,0.30303030303030304,0.2897196261682243
Trained_on_Clean,CTSP_Enhanced,Cafe_0dB,Anxiety/Fear (A),1.0,0.07142857142857142,0.13333333333333333,0.2897196261682243
Trained_on_Clean,CTSP_Enhanced,Cafe_0dB,Happiness (F),0.0,0.0,0.0,0.2897196261682243
Trained_on_Clean,CTSP_Enhanced,Cafe_0dB,Sadness (T),0.0,0.0,0.0,0.2897196261682243
Trained_on_Clean,CTSP_Enhanced,Cafe_0dB,Neutral (N),0.0,0.0,0.0,0.2897196261682243
Trained_on_Clean,CTSP_Enhanced,Cafe_0dB,MACRO AVG,0.2641941391941392,0.23036586429443573,0.14330932225669066,0.2897196261682243
Trained_on_Clean,CTSP_Enhanced,Cafe_0dB,WEIGHTED AVG,0.27297507788161995,0.2897196261682243,0.17082383103042229,0.2897196261682243
Trained_on_Clean,CTSP_Enhanced,Cafe_10dB,Anger (W),0.3333333333333333,0.9615384615384616,0.49504950495049505,0.37383177570093457
Trained_on_Clean,CTSP_Enhanced,Cafe_10dB,Boredom (L),0.5,0.0625,0.1111111111111111,0.37383177570093457
Trained_on_Clean,CTSP_Enhanced,Cafe_10dB,Disgust (E),0.35294117647058826,0.6666666666666666,0.46153846153846156,0.37383177570093457
Trained_on_Clean,CTSP_Enhanced,Cafe_10dB,Anxiety/Fear (A),0.42857142857142855,0.21428571428571427,0.2857142857142857,0.37383177570093457
Trained_on_Clean,CTSP_Enhanced,Cafe_10dB,Happiness (F),0.0,0.0,0.0,0.37383177570093457
Trained_on_Clean,CTSP_Enhanced,Cafe_10dB,Sadness (T),1.0,0.3333333333333333,0.5,0.37383177570093457
Trained_on_Clean,CTSP_Enhanced,Cafe_10dB,Neutral (N),1.0,0.0625,0.11764705882352941,0.37383177570093457
Trained_on_Clean,CTSP_Enhanced,Cafe_10dB,MACRO AVG,0.51640656262505,0.32868916797488223,0.28158006030541183,0.37383177570093457
Trained_on_Clean,CTSP_Enhanced,Cafe_10dB,WEIGHTED AVG,0.5032068902327286,0.37383177570093457,0.2867781682384418,0.37383177570093457
Trained_on_Clean,CTSP_Enhanced,Cafe_15dB,Anger (W),0.37681159420289856,1.0,0.5473684210526316,0.40186915887850466
Trained_on_Clean,CTSP_Enhanced,Cafe_15dB,Boredom (L),0.5,0.125,0.2,0.40186915887850466
